Time;Campaign;File Name;Longitude;Latitude;RxLev;RxQual;BCCH;Technology;Home Operator;DL EARFCN
2022-08-20 12:13:40.994;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:41.048;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-79;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:41.396;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:41.450;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-78;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:42.052;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:42.098;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:42.400;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:42.655;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-76;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:43.003;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-63;0;781;GSM;Telkomsel;
2022-08-20 12:13:43.257;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:43.458;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-77;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:43.605;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:43.806;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:44.060;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-78;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:44.261;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-80;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:44.408;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:44.864;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-78;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:45.010;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:45.265;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-81;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:45.613;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:45.813;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:45.867;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-80;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:46.215;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:46.269;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-81;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:46.671;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-82;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:46.818;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:47.219;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:47.271;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-81;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:47.822;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:47.875;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-83;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:48.076;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-80;4;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:48.223;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:48.625;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:48.677;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-81;6;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:49.226;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:49.280;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-83;5;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:49.627;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:49.882;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-64;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:50.229;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:50.485;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-63;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:50.631;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:51.088;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-66;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:51.233;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:51.635;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-63;0;781;GSM;Telkomsel;
2022-08-20 12:13:51.689;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-64;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:52.037;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:52.292;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-71;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:52.439;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:52.895;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-73;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:53.039;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:53.442;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:53.498;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-72;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:53.900;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-74;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:54.043;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:54.502;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-74;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:54.646;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:54.847;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:55.105;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-74;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:55.305;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:55.449;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:55.851;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:55.908;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:56.306;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-76;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:56.453;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:56.709;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-78;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:56.855;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:57.312;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-79;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:57.455;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:57.713;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-77;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:57.859;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:58.316;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-78;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:58.461;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:58.720;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:58.979;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-72;;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:59.063;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;;781;GSM;Telkomsel;
2022-08-20 12:13:59.406;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;;781;GSM;Telkomsel;
